TPH;TSPH;CuTC;CuSC;RS;HumC;CAA;CO3;FeSol                            ;Alsol                          ;TCur;TAgua;HumAglo;HumDin;Alt;p80;M100;M200;diasREfec;Diasreposo;RLix;CuTRip;RecRip;STock;UM100;UM200;UM300;UM430;UM440;UM445;UM450;UM455;UM460;UM470;UM480;UM800;BH;BI;DF;FM;GD;GR;PD;PT;SV;K;KSER;SER;CLO;ARC;ARCSER;CLOSER
104692.6;102853.4;0.6;0.4;69.7;1.8;27.1;0.1;0.3;0.3;16.4;39.7;7.4;4.1;7.6;18;10.3;5;79;4;1.4;0.2;67.1;37.5;0;0;0;0;13.1;76.2;1;8.8;1;0;0;0;0;0;0;0;93.8;0;0;0;6.2;93.8;0;1.3;0;0;5;0
104669.3;102848.7;0.5;0.3;69;1.7;26.7;0.2;0.3;0.3;16.5;41.5;7.5;4;7.6;18.5;7.1;2.7;77.5;9;1.3;0.2;63.4;16.5;0;0;0;1.9;14.9;76.9;0;5;1.2;0;0;0;0;0;0;0;75.6;0;0;0;24.4;77.5;1.6;2;0;0;18.9;0
106623.8;104770.7;0.5;0.3;66.8;1.7;30.9;0.2;0.2;0.3;18.4;45.5;8.1;3.4;7.7;18.1;3.3;2.4;77.5;7;1.3;0.2;62.3;2.7;0;0;0;3.8;4.3;87.7;0.1;4.2;0;0;0;0;0;0;0;0;76;0;0;0;24;77;5.6;0.8;0;0;16.5;0
101667.4;99207.6;0.5;0.3;67.9;2.4;33.2;0.1;0.3;0.3;20.9;42.3;8.7;2.8;7.4;19;7.5;4.5;75.5;8;1.4;0.2;66.4;23.5;0;0;0;0;4.3;94.5;0;1.3;0;0;0;0;0;0;0;0;80.4;0;0;0;19.6;77.5;2.9;15.7;0;0;3.9;0
99098.5;96590.8;0.5;0.3;63.5;2.5;27.8;0.2;0.3;0.3;23.7;41.1;9;2.5;7.4;18.2;7.3;3.8;75;7;1.3;0.2;65.6;29.1;0;0;0;0;12.9;86.5;0;0.5;0;0;0;0;0;0;0;0;68.6;0;0;0;31.4;68.6;0;15.8;0;0;13.2;2.4
101911.3;100165.4;0.4;0.3;64.9;1.7;27.9;0.1;0.3;0.3;22.8;43;8.3;3.2;7.5;19.1;9.5;4.8;73.5;7;1.3;0.2;60.7;25.8;0;0;0;0;18.7;80.3;0;1;0;0;0;0;0;0;0;0;69.4;0;0;0;30.6;69.4;0;4.1;0;0;21.5;5.1
104626.3;102901.6;0.4;0.3;64.4;1.6;30.4;0.2;0.3;0.3;23.2;42.3;8.2;3.3;7.5;19.1;8.4;4.1;73.5;6;1.2;0.2;58.1;26.1;0;0;0;0.3;9.5;90.1;0;0.1;0;0;0;0;0;0;0;0;64.1;0;0;0;35.9;64.1;0;1.4;0;0;29.5;5.1
107831.5;105675.4;0.4;0.3;65.3;2;31.4;0.2;0.3;0.3;21.9;40.8;8.3;3.2;7.4;17.5;9.7;4.8;75;6;1.3;0.2;57.6;26.1;0;0;0;4.3;16.7;72.6;0;6.5;0;0;0;0;0;0;0;0;62.8;0;0;0;37.2;62.8;0;0.4;0;0;20.2;16.7
105340.2;103191.1;0.4;0.3;72.1;2;28.1;0.1;0.3;0.3;20.6;42.4;8.3;3.2;7.6;18.7;4.8;2;75;7;1.3;0.1;65.5;21.8;0;0;0;5.8;17.1;70.1;2.4;4.6;0;0;0;0;0;0;0;0;67.1;0;0;0;32.9;67.1;0;0;0;0;13.5;19.3
95492.9;92930.9;0.4;0.3;73.9;2.7;26.7;0.1;0.3;0.3;20.2;45.1;9.2;2.3;7.5;17.7;7.1;3.9;74.5;10;1.3;0.2;60.6;19.7;0;0;0;5.9;16.2;72.9;4.8;0.3;0;0;0;0;0;0;0;0;71.9;0;0;0;28.1;71.9;0;0;0;0;9.6;18.5
111776.4;109837;0.4;0.3;67.4;1.7;32.6;0.3;0.3;0.4;19.4;44.9;8.2;3.3;7.7;17.6;10;6.2;74;6;1.1;0.1;66.4;28.8;0;0;0;7.7;0.1;88.7;3.5;0;0;0;0;0;0;0;0;0;74.8;0;0;0;25.2;75.4;0;0;0;0;7.7;16.9
107675.3;106017.8;0.4;0.3;65.3;1.5;29.4;0.4;0.3;0.3;18.4;43.8;7.8;3.7;7.7;18;8.4;5.5;78;5;1.4;0.2;63.6;15.9;0;0;0;0.9;0.1;95.4;3.6;0;0;0;0;0;0;0;0;0;74.1;0;0;0;25.9;90.5;0.6;0;0;0;7.1;1.7
102222.2;100874.6;0.5;0.3;66.7;1.3;25.2;0.4;0.4;0.4;18.7;44.7;7.7;3.8;7.7;17.7;8.2;5.1;77.5;4;1.5;0.2;65.2;35.9;0;0;0;0;0.4;91.2;1.8;6;0.6;0;0;0;0.6;0;0;0;83.8;0;0;6.9;8.6;82.3;16.8;0;0;0;0.9;0
112947.1;111095.7;0.5;0.3;61.7;1.6;34.7;0.2;0.5;0.5;20.4;43.5;8;3.5;7.6;18.1;7.7;5.1;77.5;4;1.2;0.1;71.5;37.7;0;0;0;0;4;84.5;9.1;1.2;1.1;0;0;0;2.7;0;0;0;87;0;0;5.4;4.9;85.1;14.6;0;0;0;0.3;0
101037.4;98892.1;0.5;0.3;63.2;2.1;28.2;0.3;0.3;0.3;23.4;43.5;8.8;2.7;7.6;18.5;8;3.1;75;6;1.3;0.2;62.6;33.7;0;0;0;0;1.5;94.3;3.5;0.3;0.4;0;0;0;1;0;0;0;80.3;0;0;1.6;17.1;95.5;4.4;0;0;0;0.1;0
104694.8;102187.2;0.4;0.3;56.3;2.4;30.4;0.3;0.3;0.4;22.8;41.3;8.8;2.7;7.6;18.4;7.4;3.3;78.5;6;1.4;0.2;56.2;32.9;0;0;0;0;0;98;1;1;0;0;0;0;0;0;0;0;76.2;0;0;0.3;23.5;100;0;0;0;0;0;0
102520.8;100584.3;0.5;0.3;61.5;1.9;34.1;0.3;0.4;0.4;21.4;40.9;8.1;3.4;7.5;17.9;7.2;2.7;78;5;1.4;0.2;61;36.5;0;0;0;0;0;93.1;4.3;2.7;0;0;0;0;0;0;0;0;74.2;0;0;1.2;24.6;100;0;0;0;0;0;0
103003.5;101123;0.6;0.4;67.2;1.8;38.4;0.3;0.4;0.4;20.6;40.6;7.9;3.6;7.5;17.7;8;2.4;78;5;1.4;0.2;68.2;32.4;0;0;0;0;0;85.9;4.4;7.1;2.5;0;0;0;6.4;0;0;0;91;0;0;0.1;2.5;89;11;0;0;0;0;0
104920.9;102939;0.6;0.4;64.7;1.9;32.8;0.4;0.3;0.3;22.4;39.9;8.1;3.4;7.5;18.3;8;3;78;4;1.3;0.2;64.4;28.8;0;0;0;0;0;79.2;1.2;18;1.6;0;0;0;1.9;0;0;0;82.7;0;0;9.9;5.5;96.8;3.2;0;0;0;0;0
106161.5;104144.9;0.6;0.4;63.9;1.9;33.8;0.3;0.3;0.3;22.5;40.8;8.2;3.3;7.5;19.3;7.6;4.5;79.5;4;1.4;0.2;64.4;24.5;0;0;0;0;0.1;86.5;0;13;0.4;0;0;0;0;0;0;0;90.6;0;0;5.2;4.1;100;0;0;0;0;0;0
108467.3;106788.7;0.7;0.5;67.3;1.5;32.1;0.3;0.3;0.3;23.3;40.6;7.9;3.6;7.7;20.4;7.8;4.5;78.5;5;1.3;0.2;67;8.2;0;0;0;0.4;1.8;90.7;0;6.8;0.2;0;0;0;0;0;0;0;66.4;0;0;13.1;20.5;87.2;0;0;5.2;0;0;7.6
98093;95937.9;0.5;0.4;71;2.2;26.2;0.3;0.3;0.3;23.1;39.5;8.5;3;7.7;20.6;6.8;4.6;82;4;1.4;0.2;58.9;8.7;0;0;0;4.4;1.7;87.5;0;6.1;0.3;0;0;0;0;0;0;0;57.4;0;0;13.6;29;80.7;2;0.1;9.5;0;0;7.7
105071.7;103336.3;0.5;0.3;69.8;1.7;21;0.4;0.2;0.2;23.2;40.7;8;3.5;7.6;20.2;7.2;4.8;81;4;1.3;0.2;65.1;24.1;0;0;0;13.5;0;81.5;0;5;0.3;0;0;0;0;0;0;0;68.9;0;0;1.1;30;78.4;6.8;0.3;14.5;0;0;0
47366.2;46487.8;0.5;0.4;73.5;1.9;23.7;0.4;0.3;0.3;22.5;41.4;8.2;3.3;7.6;17.4;10.5;6.3;80.5;3;1.7;0.2;68.9;16.7;0;0;0;1.1;0;97.1;0;1.8;0;0;0;0;0;0;0;0;86.4;0;0;1.2;12.5;95.9;0.5;0;1;0;2.3;0.3
99545.3;97642.1;0.4;0.3;71.1;1.9;28.5;0.4;0.3;0.3;22.5;43.1;9.1;2.4;7.1;19.3;7;3.9;82;7;0.7;0.1;71.2;5.8;0;0;0;1;0;86.6;0;12.4;0;0;0;0;0;4.5;0;0;58.8;0;0;30.9;5.8;77.2;19.9;0;0;0;2.9;0
107236.3;104471.7;0.4;0.3;69.5;2.6;28.3;0.3;0.3;0.3;23;43.5;8.6;2.9;7.6;18.5;9;4.2;83.5;6;1.4;0.1;67.2;19.5;0;0;0;2.4;0;89.3;1.8;6.4;0;0;0;0;0;8.1;0;0;40.1;0;0;38.1;13.6;67.1;25.9;0;0;0;7;0
107313.2;105311.2;0.4;0.2;60.2;1.9;28.7;0.2;0.3;0.3;17.8;42.6;7.9;3.6;7.4;17.8;9.5;3.6;83.5;5;1.4;0.1;64;41.5;0;0;0;2.1;0;80.1;6.1;11.3;0.4;0;0;0;0;2.5;0;0;29.6;0;0;61.4;6.5;87.1;6.9;0;0;0;6.1;0
92526.9;90716.4;0.3;0.2;65.4;2;24.3;0.2;0.3;0.3;20.7;43.6;8.4;3.1;7.5;18.2;7.1;3.5;84;4;1.7;0.1;65.1;23.2;0;0;0;8.6;0;83.1;0;6.3;2;0;0;0;0;0.5;0;0;13.5;0;0;60.7;25.3;74.9;1;0;0;0;24.1;0
100921.2;98929.9;0.3;0.2;56.8;2;25.1;0.3;0.3;0.3;21.6;43.6;8.5;3;7.4;18.2;6.6;3.9;84;3;1.5;0.1;62.7;23.2;0;0;0;5.1;2.4;85;0.2;4.1;3.2;0;0;0;0;0.2;0;0;23.9;0;0;62.2;13.7;87.2;1.6;0.1;0.3;0;10.7;0
99735.9;98269.9;0.3;0.2;64.4;1.5;22.6;0.2;0.3;0.3;14.8;43.7;7.3;4.2;7.5;17.2;8.1;5.5;84;3;1.5;0.1;66.8;23.5;0;0;0;6;6;80.6;1.7;2.3;3.4;0;0;0;0;0;0;0;29.2;0;0;62.5;8.3;93.8;1.7;0.2;0.5;0;3.9;0
100409.3;98498.3;0.3;0.2;57.6;1.9;22.7;0.3;0.3;0.2;15.5;43.8;7.8;3.7;7.5;18.2;8;4.1;84;2;1.5;0.1;64.8;24.2;0;0;0;22.3;13;55;7.4;2.3;0;0;0;0;0;0;0;0;16.4;0;0;58.8;24.8;79.1;0;0;0;0;20.9;0
105524.4;104006.4;0.5;0.3;67.9;1.4;25.1;0.3;0.3;0.3;24.8;37.8;7.7;3.8;7.6;19.4;9.2;5.4;87;1;1.5;0.1;70;25.3;0;0;0;10.8;0.3;69.5;12;7.2;0.2;0;0;0;0;0;0;0;13.6;0;0;67.7;18.7;92.1;0;1.4;6;0;0.5;0
104032.5;102504.7;0.4;0.3;73.2;1.5;28.3;0.4;0.4;0.3;25.4;40.3;8;3.5;7.6;19;11.7;5.8;85;5;1.4;0.1;66.2;16;0;0;0;3.6;0;79;3.4;13.9;0;0;0;0;0;0;0;0;30.1;0;0;61.8;8;96.6;0;1.2;2.3;0;0;0
104708.9;102573.9;0.4;0.3;74.7;2;36.8;0.4;0.4;0.4;23.4;41.2;8.5;3;7.6;18.9;8.4;3.6;87.5;4;1.4;0.1;67;16.6;0;0;0;0.8;0.1;78.7;1.5;18.9;0;0;0;0;0;0;0;0;52.2;0;0;43.7;4.1;96.5;0;1.1;0.3;0;1.2;0.8
106714.9;104332.3;0.5;0.4;71.7;2.2;33.3;0.2;0.4;0.3;21.3;40;8.2;3.3;7.7;17.7;4;1.3;87;5;1.4;0.2;68.3;22.7;0;0;0;2.8;2.1;71.9;3.5;19.5;0.3;0;0;0;0;0;0;0;71.5;0;0;19.2;9.3;93.3;0;3;1.1;0;1.5;1.1
93788;91199.5;0.4;0.3;64.3;2.8;32.7;0.3;0.3;0.3;21.3;40;8.1;3.4;7.5;17.9;5.1;1.2;87.5;4;1.7;0.2;60.1;26.7;0;0;0;5.6;4.9;66;5;17.8;0.6;0;0;0;0;0;0;0;83.1;0;0;0.2;16.7;90.5;0;5.6;2.9;0;0.6;0.4
102047.2;99974.5;0.5;0.4;68.4;2;30.3;0.2;0.4;0.3;20.2;40;8;3.5;7.6;20.8;7.6;2.4;87;5;1.5;0.2;65.6;22;0;0;0;2.9;17.7;60.4;0.3;12;6.7;0;0;0;0;0;0;0;89.8;0;0;0.4;9.8;88.7;0;2.3;0.2;0;6;2.9
103457.1;101819.4;0.4;0.2;63.7;1.6;27.7;0.3;0.3;0.2;19.7;38.6;7.4;4.1;7.5;20.5;9;4;88.5;5;1.4;0.1;64.3;29.7;0;0;0;2.4;9.9;65.6;8.1;6.8;7.3;0;0;0;0;0;0;0;58.7;0;0;35.3;6;92.9;0;1.1;0;0;3.4;2.6
101444.9;99607.9;0.5;0.4;79.3;1.8;22.6;0.3;0.3;0.2;24.1;40.9;8.3;3.2;7.5;17.2;11.3;6.7;88;3;1.5;0.1;73.3;35.3;0;0;0;0;0.3;63.5;21.8;4.1;10.3;0;0;0;0;0;0;0;30.9;0;0;69.1;0;100;0;0;0;0;0;0
104146.5;102514.8;0.6;0.4;79.2;1.6;28;0.2;0.3;0.3;25.2;42.2;8.3;3.2;7.4;18.8;7.7;4.6;88.5;4;1.5;0.2;70.2;30.4;0;0;0;0;0.7;66.8;13.8;7.5;11.3;0;0;0;0;0;0;0;40.2;0;0;59.8;0;100;0;0;0;0;0;0
103768;102050.2;0.6;0.5;78.3;1.7;26.8;0.2;0.3;0.3;25.6;41.8;8.4;3.1;7.4;19;13;7.2;88.5;3;1.5;0.2;63.5;27.2;0;0;0;0;0;46.1;9.8;9.5;34.6;0;0;0;0;0;0;0;37.8;0;0;62.2;0;100;0;0;0;0;0;0
101768;100017.2;0.7;0.6;81.8;1.7;33.8;0.2;0.2;0.2;23.1;40.1;8;3.5;7.5;19.2;8.4;1.6;87;5;1.4;0.2;70.3;27.6;0;0;0;0;3.8;60;5.7;7.4;23.1;0;0;0;0;0;0;0;37.8;0;0;62.2;0;98.6;1.4;0;0;0;0;0
105376;103852.5;0.4;0.3;75.6;1.4;25.7;0.3;0.2;0.2;18.9;42.1;7.5;4;7.4;16.9;10.1;3.5;86.5;4;1.4;0.2;48.5;36.5;0;0;0;0;0;83.2;0;0.3;16.5;0;0;0;0;0;0;0;90.7;0;0;9.3;0;98.4;1.6;0;0;0;0;0
99100;97550.3;0.5;0.4;76.6;1.6;25.4;0.2;0.3;0.2;17.5;38.6;7.2;4.3;7.4;20;9.5;2.5;85.5;5;1.6;0.2;59.1;32.7;0;0;0;2.1;3.9;83.3;0;3.4;7.3;0;0;0;5.3;0;0;0;88.2;0;0;2.5;4;92.5;0.4;0;0;0;1;6.1
102812;100895.6;0.5;0.3;72.7;1.9;25.3;0.2;0.3;0.3;19.3;41.2;7.9;3.6;7.5;21.5;7.2;3.8;85.5;5;1.5;0.2;57.1;31.8;0;0;0;2.1;5.8;84.9;0;3.9;3.4;0;0;0;10.2;0;0;0;84.6;0;0;0;5.2;90.2;0;1.9;0;0;1;6.8
105932;104119.6;0.5;0.4;74.1;1.7;25.1;0.2;0.3;0.3;18.4;41.3;7.7;3.8;7.4;20.1;10.2;3.5;87;5;1.4;0.2;55.2;33.3;0;0;0;0;7.1;89.3;0;2;1.5;0;0;0;18.9;0;0;0;76.7;0;0;0;4.4;89.8;0;7.4;0;0;0;2.8
102256;100274.4;0.5;0.4;77.2;1.9;28.6;0.3;0.3;0.4;16.4;40.4;7.6;3.9;6.9;20;9.5;4.9;85;6;1.4;0.2;59.4;35.4;0;0;0;0.9;4.2;92.4;0;2.2;0.3;0;0;0;17.4;0;0;0;73.9;0;0;0;8.8;92.2;0;1.5;0;0;0;6.3
103432;102105.1;0.5;0.4;80.5;1.3;27.1;0.3;0.3;0.3;19;44.8;7.7;3.8;6.9;22.5;8.9;4;86;5;1.4;0.2;50.6;30.8;0;0;0;0;0;80.5;10.3;0;9.2;0;0;0;14.9;0;0;0;52;0;0;32.9;0.1;100;0;0;0;0;0;0
104388;102772;0.6;0.5;83.3;1.5;33.1;0.3;0.3;0.4;22.3;43.7;8.2;3.3;6.9;22.4;11.3;5.1;86;4;1.4;0.2;58.1;40.2;0;0;0;2.1;0;74.9;9.3;0.4;13.4;0;0;0;8.8;0;0;0;46;0;0;43;2.2;96.4;3.1;0;0;0;0;0.5
103140;101288.7;0.5;0.4;82.2;1.8;36.1;0.2;0.3;0.3;22.2;43.2;8.3;3.2;6.9;21.1;9.5;4;86.8;3;1.4;0.2;58.4;30.4;0;0;0;9.9;0;73.5;6.9;2.3;7.3;0;0;0;10.7;0;0;0;47.5;0;0;27.6;14.2;81;8.2;0;0;0;0;10.8
109228;107038.8;0.5;0.4;79;2;28.5;0.2;0.3;0.3;21.4;42.5;8.4;3.1;6.9;20.4;8.2;3.9;84.5;6;1.3;0.2;64.8;30.6;0;0;0;5.6;0;78.1;7.8;5.9;2.6;0;0;0;12.5;0;0;0;59;0;0;12.9;15.7;74.2;17.9;0;0;0;0;7.9
97028;95207.3;0.5;0.4;71;1.9;31;0.3;0.3;0.3;19.8;41.8;8;3.5;6.9;19.9;6.8;3.4;84.1;4;1.4;0.2;66.3;29.1;0;0;0;0.9;2.1;84;4.5;2.6;5.9;0;0;0;13.4;0;0;0;64.8;0;0;8.5;13.3;66.2;23.2;0;0;0;0;10.7
97404;95752.4;0.5;0.4;82.3;1.7;27.5;0.3;0.3;0.3;17.5;42.2;7.7;3.8;7.5;19.1;9.5;5.9;82;6;1.4;0.2;64.7;10;0;0;0;4.7;9.3;56.4;8;4.7;17;0;0;0;22.3;0;0;0;32;0;0;28.5;17.2;46.5;39.7;0;0;0;5.7;8.1
102064;100401.2;0.5;0.4;81.4;1.6;34.5;0.4;0.3;0.3;17.4;43.2;7.7;3.8;7.5;17.3;9.7;6.6;84.5;4;1.4;0.2;66.1;24.3;0;0;0;0;19.8;56.6;1.3;2.7;19.6;0;0;0;3.7;0;0;0;38;0;0;13.1;45.2;46.9;34.4;0;0;0;17.4;1.3
102052;99794;0.6;0.5;83.6;2.2;30.5;0.4;0.3;0.3;23.1;45.6;9.1;2.4;7.5;17.2;12.3;9.5;83.9;2;1.4;0.2;74;11.8;0;0;0;0;6;55.2;20.2;1.5;17;0;0;0;8.1;0;0;0;70.7;0;0;11.9;9.3;73.3;24.2;0;0;0;2.4;0.1
105852;103621.6;0.5;0.4;79.6;2.1;28.9;0.3;0.3;0.3;24.6;43.8;8.9;2.6;7.4;18;5.7;3.7;84.5;3;1.4;0.2;69.6;7.1;0;0;0;0;18.3;69.3;6.1;0.5;5.8;0;0;0;4.3;0;0;0;77.3;0;0;11.8;6.6;79.3;16;0;0;0;0;4.6
102758;100340.6;0.5;0.4;73.4;2.4;35.4;0.3;0.4;0.4;24.8;43.3;9.2;2.3;7.5;17.3;6;3.6;82.5;4;1.4;0.2;66.2;32.2;0;0;0;0.3;17.7;66.9;7.8;0.5;6.9;0;0;0;0;0;0;0;54.8;0;0;6;39.2;75.1;6.6;0;0.2;0;0;18
96466;93955.4;0.4;0.3;63.1;2.6;34;0.5;0.4;0.4;25.3;44.5;9.6;1.9;7.6;17;10.2;6;81.5;6;1.4;0.2;62.9;24.3;0;0;0;0.2;39.1;50.6;6.1;0;4;0;0;0;0;0;0;0;74.1;0;0;9;16.9;94.5;0.9;0;0.7;0;0;3.9
84232;82579;0.3;0.2;68.5;2;29.8;0.3;0.4;0.4;23.3;44.3;8.7;2.8;6;17.8;8.2;5;81;5;1.6;0.2;51.4;15.4;0;0;0;0.5;47.6;48.2;0.9;0;2.8;0;0;0;0;0;0;0;81.9;0;0;6;12.2;95.1;2.8;0;1.3;0;0;0.8
110216;108790.2;0.5;0.4;69.2;1.3;33.9;0.4;0.4;0.4;23.3;43.3;8;3.5;7;20.7;7.7;5.1;84;4;1.3;0.2;58.5;10;0;0;0;0.4;45.2;48.6;1.6;0.4;3.9;0;0;0;0;0;0;0;84.4;0;0;0.5;15.1;95.8;3.7;0;0;0;0;0.5
107464;105290.4;0.5;0.4;73.4;2;40.4;0.3;0.4;0.4;24.7;42.6;8.8;2.7;7.6;18.5;11.2;8.2;83.1;4;1.3;0.2;59.5;28.2;0;0;0;0;19.7;50.4;1.5;13.7;14.7;0;0;0;0;0;0;0;73.6;0;0;18.6;7.9;93;7;0;0;0;0;0
100936;99286.1;0.5;0.4;77.3;1.6;30.3;0.3;0.3;0.3;24.1;42.1;8.3;3.2;7.6;21.3;8;4.4;83.5;4;1.4;0.2;60;27.6;0;0;7.6;1.9;28.1;57.2;0.2;2.9;2.1;0;0;0;0;0;0;0;88.4;0;0;7.7;3.9;96.3;0.9;2.8;0;0;0;0
105602;103493.3;0.5;0.3;64.2;2;26.5;0.2;0.4;0.3;23.8;44.6;8.8;2.7;7.6;23.2;6.7;4.2;84.5;3;1.4;0.2;61;10.6;0;0;8.7;0.7;34.7;55.5;0;0.4;0;0;0;0;0;0;0;0;87;0;0;12;1;99;0;1;0;0;0;0
111824;108851.2;0.4;0.3;76.3;2.7;24.2;0.2;0.4;0.3;21.2;47.7;9.5;2;7.5;19.8;8.9;6;84;4;1.3;0.2;59.8;6.7;0;0;6.8;0;40;50.2;0.6;1.6;0.8;0;0;0;1.6;0;0;0;86.8;0;0;11.6;0;98.4;1.6;0;0;0;0;0
83698;81917;0.5;0.4;74.5;2.1;26.2;0.2;0.3;0.3;20.5;49.5;9.1;2.4;7.6;16.5;9.4;4.5;82.5;4;1.6;0.2;60.9;25.4;0;0;0;0;50.8;35.2;2.7;7.6;3.6;0;0;0;7.4;0;0;0;92.6;0;0;0;0;92.5;7.5;0;0;0;0;0
98948;96754.7;0.5;0.4;78.6;2.2;39.6;0.3;0.4;0.5;20.5;46.8;8.9;2.6;7.6;18.6;14.8;9.9;86.5;4;1.5;0.2;65;23.2;0;0;5.2;0;15.7;39.6;7.6;24.5;7.3;0;0;0;25;0;0;1.8;73.2;0;0;0;0;83.5;16.5;0;0;0;0;0
99618;97718.4;0.4;0.3;66.2;1.9;31.4;0.3;0.4;0.4;20.2;45.5;8.5;3;7.5;17.7;10.4;5.2;86;4;1.4;0.2;61.2;33.3;0;0;4.9;0;26.7;49.2;4.3;12.1;2.9;0;0;0;10;0;0;0.7;89.2;0;0;0.1;0;91.2;7.7;1.1;0;0;0;0
98212;96358.5;0.4;0.2;62.5;1.9;27;0.2;0.4;0.3;20;44.9;8.4;3.1;7.6;17.9;8.2;4.7;86;3;1.4;0.2;51.3;36.9;0;0;6.6;0;32.7;56.7;1.8;2;0.1;0;0;0;0.5;0;0;0;98.8;0;0;0.7;0;97.3;1.7;1;0;0;0;0
100916;98969.1;0.4;0.3;67.2;1.9;29;0.2;0.4;0.3;19.6;46.6;8.6;2.9;7.5;17.1;11.3;5.3;85;5;1.4;0.2;52.6;38.8;0;0;6.2;0;30.5;61.4;1.3;0.7;0;0;0;0;0;0;0;0;99.2;0;0;0.8;0;98.5;1;0.6;0;0;0;0
100986;99166.8;0.5;0.3;65.3;1.8;24.6;0.2;0.3;0.3;18.6;48;8.5;3;7.5;18.5;8.1;5.1;83.5;5;1.4;0.2;59.9;47;0;0;0.4;0;21.6;77.4;0;0.5;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0
104078;101825.2;0.4;0.3;71.6;2.2;26.7;0.2;0.3;0.3;18.4;50.1;9;2.5;7.4;17.8;11.3;6.7;82.5;5;1.3;0.2;62.5;41;0;0;0;0;17.4;59.3;8.2;9.7;5.4;0;0;0;7.2;0;0;0;88.6;0;0;4.3;0;97.6;2.4;0;0;0;0;0
100910;99057.7;0.4;0.3;70.2;1.8;25.2;0.2;0.3;0.3;18.7;46;8.3;3.2;7.4;16.3;7.9;3.8;82;5;1.3;0.1;86.6;45.5;0;0;0;0;49.8;39.7;4.7;1.9;3.9;0;0;0;5.6;0;0;0;90.9;0;0;3.5;0;99.9;0.1;0;0;0;0;0
99892;98241.6;0.4;0.3;68;1.7;23.8;0.2;0.3;0.3;23.2;44.4;8.4;3.1;7.6;17.8;7.8;4.3;81.5;3;1.3;0.1;87.6;48.7;0;0;0;0;41.4;54.7;0;3.8;0;0;0;0;0.1;0;0;0;99.9;0;0;0;0;99.8;0.2;0;0;0;0;0
98796;96572.9;0.5;0.3;68.6;2.3;26.2;0.2;0.3;0.3;22.9;44.5;9;2.5;7.4;18;7.1;3;83;4;1.4;0.1;86.6;49.4;0;0;0;0;13.5;78.5;0.5;6.8;0.7;0;0;0;2.3;0;0;0;97.7;0;0;0;0;97;3;0;0;0;0;0
79788;78094.7;0.5;0.3;70.5;2.1;29.2;0.2;0.3;0.3;21.2;44.1;8.7;2.8;5.9;17.2;5.9;3.3;87;4;1.9;0.1;84.4;48.3;0;0;0;0;4.3;79.7;3.6;7.4;5;0;0;0;16.1;0;0;0;83.9;0;0;0;0;79;21;0;0;0;0;0
85126;83802;0.5;0.4;75.9;1.6;28.2;0.3;0.3;0.3;24.2;43.6;8.3;3.2;5.8;17.3;8.1;5;88;4;1.7;0.1;88.4;48.6;0;0;0;0;16.2;68.5;8.6;5.7;0.9;0;0;0;16.8;0;0;0;83.2;0;0;0;0;80.6;19.4;0;0;0;0;0
87588;85927.2;0.5;0.4;78.2;1.9;25.8;0.2;0.3;0.3;24.6;44.1;8.8;2.7;5.9;17.8;7.4;3.7;87;5;1.7;0.1;87.5;40.2;0;0;0;0;14;74;7.6;4.3;0;0;0;0;14.1;0;0;0;85.9;0;0;0;0;85.1;14.9;0;0;0;0;0
60850;59578.2;0.6;0.5;82;2.1;31.7;0.3;0.3;0.3;22.7;46.4;9;2.5;6.2;17;9.2;5.9;83.5;5;1.7;0.1;86.5;24.3;0;0;0;0;8;84;5;3;0;0;0;0;10.4;0;0;0;89.6;0;0;0;0;90.4;9.6;0;0;0;0;0
92416;90906.5;0.6;0.5;82.8;1.6;26.4;0.2;0.3;0.3;25.3;43;8.5;3;7.3;18.1;10.8;5.3;81.5;2;1.5;0.1;86.8;27.1;0;0;0;0;40.9;17.1;42;0;0;0;0;0;0;0;0;0;0;0;0;100;0;52.2;8.4;39.3;0;0;0;0
103804;101450.6;0.6;0.5;81.9;2.3;28.5;0.2;0.4;0.4;25.2;40.1;8.8;2.7;7.3;16.7;11.9;5.4;82.3;2;1.3;0.1;88.6;2;0;0;0;0;43.2;15.7;31.8;0.6;5.1;3.6;0;0;0;0.6;0;0;0;0;0;99.4;0;58.6;13.7;27.7;0;0;0;0
108680;106118.2;0.7;0.5;82.6;2.4;26.7;0.2;0.3;0.3;25.3;36.5;8.5;3;7.4;16.5;10.9;3.9;87.2;1;1.4;0.1;89.6;0;0;0;0;0;46.3;5.1;19.5;12.5;8.6;2.4;5.5;0;0;25.9;0;0;0;0;0;74.1;0;58.6;20;21.3;0;0;0;0
103584;101650.4;0.6;0.5;86.6;1.9;29.3;0.2;0.3;0.3;24.7;38.9;8.2;3.3;7.3;17.4;9.9;3.5;87;2;1.5;0.1;90.2;15.2;0;0;0;0;54.9;16.9;13.1;7.2;3.8;0.4;3.6;0;6.9;32;0;0;8.8;0;0;52.3;0;60.2;18;21.8;0;0;0;0
101036;99057.5;0.6;0.5;83.1;2;30.8;0.3;0.3;0.4;24.7;35.3;8;3.5;7.3;19.6;7.7;5.1;78.5;4;1.4;0.1;88.3;11.6;0;0;0;0;51;23.7;13.2;1.7;10.2;0;0.2;0;12.1;19;0;0;42.7;0;0;26.1;0;67.5;13.3;19.2;0;0;0;0
